,Latitude,Longitude,name,description,State,Active
87,39.738742,-104.961662,Denver Baby Animal Save,https://www.facebook.com/denverbabyanimalsave/,Colorado,N
88,40.014986,-105.270546,"AV: Boulder, CO, USA",https://www.facebook.com/groups/1085149111588760/,Colorado,Y
89,38.852867,-104.858785,"AV: Colorado Springs, CO, USA",https://www.facebook.com/groups/2116205105279547/,Colorado,N
90,39.728313,-104.978313,"AV: Denver, CO, USA",https://www.facebook.com/groups/1911251009126675/,Colorado,Y
91,41.314783,-73.002631,New Haven Animal Save,https://www.facebook.com/NewHavenAnimalSave/events/?ref=page_internal,Connecticut,N
92,41.05343,-73.538734,"AV: Stamford, CT, USA",https://www.facebook.com/groups/370386670477622/,Connecticut,N
93,41.043369,-73.538704,"WTF: Stamford, CT, USA",https://www.facebook.com/groups/wtfstamfordct/,Connecticut,Y
94,41.516503,-72.70764,Connecticut Animal Save,https://www.facebook.com/Connecticut-Animal-Save-1457064691080156/events/?ref=page_internal,Connecticut,N
95,39.661152,-75.571495,New Castle De Animal Save,https://www.facebook.com/New-Castle-De-Animal-Save-106981060792648/,Delaware,N
96,39.683723,-75.749657,"AV: Newark, DE, USA",https://www.facebook.com/groups/637788873320483/,Delaware,N
97,39.66204,-75.566817,"AV: New Castle, DE, USA",https://www.facebook.com/groups/2185612938222753/,Delaware,N
98,38.908734,-77.042227,Nonhuman Rights Project,https://x.com/nonhumanrights?s=21&t=whjYpD3ujo0EHvy8pvSFDQ,District of Columbia,N
99,38.893571,-77.044544,Our Animal Activist Family,https://www.facebook.com/ouranimalactivistfamily/,District of Columbia,N
100,38.90466,-77.020512,Active Vegans,https://www.activevegans.org/index.html,District of Columbia,N
101,38.909736,-77.03064,Veggie Mijas DC,https://www.veggiemijas.com/ https://www.instagram.com/veggiemijas https://www.facebook.com/veggiemijas https://www.tiktok.com/@veggiemijas,District of Columbia,N
102,38.890164,-77.03227,"SOS Washington, D.C.",https://sos.peta.org/join-a-hub/,District of Columbia,N
103,38.901788,-77.046432,"AV: Washington, DC, USA",https://www.facebook.com/groups/av.washingtondc/,District of Columbia,N
104,38.895041,-77.021627,Total Liberation Washington DC,https://www.facebook.com/totalliberationwashingtondc,District of Columbia,N
105,26.388794,-80.080891,SOS Florida Atlantic University,https://sos.peta.org/join-a-hub/,Florida,N
106,27.965853,-82.800103,"AV: Clearwater, FL, USA",https://www.facebook.com/groups/466096447069839/,Florida,N
107,26.358343,-80.085526,SOS Boca Raton,https://sos.peta.org/join-a-hub/,Florida,N
108,25.76168,-80.19179,"AV: Miami, FL, USA",https://www.facebook.com/groups/1836703379905626/,Florida,Y
109,29.210815,-81.022833,"AV: Daytona Beach, FL, USA",https://www.facebook.com/groups/204011427192108/,Florida,N
110,28.083188,-80.611496,SOS Melbourne,https://sos.peta.org/join-a-hub/,Florida,N
111,27.336435,-82.530653,"AV: Sarasota, FL, USA",https://www.facebook.com/groups/1930467873886412/,Florida,N
112,30.442458,-84.290543,SOS Florida State University,https://sos.peta.org/join-a-hub/,Florida,N
113,26.640628,-81.872308,"AV: Fort Myers, FL, USA",https://www.facebook.com/groups/252950108565220/,Florida,N
114,28.543362,-81.371098,"AV: Orlando, FL, USA",https://www.facebook.com/groups/603413086518034/,Florida,N
115,26.122439,-80.137317,"AV: Fort Lauderdale, FL, USA",https://www.facebook.com/groups/626804170838946/,Florida,Y
116,30.438256,-84.280733,"AV: Tallahassee, FL, USA",https://www.facebook.com/groups/2080960275481393/,Florida,N
117,27.950575,-82.457178,"AV: Tampa, FL, USA",https://www.facebook.com/groups/2089361001279853/,Florida,Y
118,24.724998,-81.051405,"AV: Florida Keys, FL, USA",https://www.facebook.com/groups/723597717846932/,Florida,N
119,26.715342,-80.053375,"AV: West Palm Beach, FL, USA",https://www.facebook.com/groups/184379622050095/,Florida,Y
120,29.651634,-82.324826,"AV: Gainesville, FL, USA",https://www.facebook.com/groups/2064949620499298/,Florida,Y
121,29.901244,-81.312434,"AV: St Augustine, FL, USA",https://web.facebook.com/groups/2210124089250668/,Florida,N
122,28.015923,-82.435913,SOS University of South Florida,https://sos.peta.org/join-a-hub/,Florida,N
123,27.672583,-81.45813,Animal Hero Kids ,https://www.facebook.com/animalherokids,Florida,Y
124,28.555425,-81.382942,"WTF: Orlando, FL, USA",https://www.facebook.com/groups/wtforlando/,Florida,Y
125,27.985913,-82.41806,SOS Tampa,https://sos.peta.org/join-a-hub/,Florida,N
126,30.330632,-81.667275,Fighting Animal Cruelty Together - FACT Activists,https://www.facebook.com/factactivists/events/?ref=page_internal,Florida,N
127,28.543362,-81.394615,Veggie Mijas Orlando,https://www.veggiemijas.com/ https://www.instagram.com/veggiemijas https://www.facebook.com/veggiemijas https://www.tiktok.com/@veggiemijas,Florida,N
128,27.785781,-81.508458,Animal Rising Florida,https://www.facebook.com/groups/369254117091412/,Florida,N
129,27.840384,-82.699765,Earthling Experience Pinellas Florida,https://www.facebook.com/Earthling-Experience-Pinellas-Florida-196838140780731/,Florida,N
130,29.61167,-82.31575,SOS University of Florida,https://sos.peta.org/join-a-hub/,Florida,N
131,33.753746,-84.396056,Atlanta Animal Save,https://www.facebook.com/Atlanta-Animal-Save-253390965367854/,Georgia,N
132,32.813824,-83.635654,SOS Mercer University,https://sos.peta.org/join-a-hub/,Georgia,N
133,32.840695,-83.632402,"AV: Macon, GA, USA",https://web.facebook.com/groups/1486208691513067,Georgia,N
134,33.44772,-82.014356,Augusta GA Animal Save and Rescue Inc,https://www.facebook.com/augustagasave/,Georgia,N
135,33.742613,-84.381465,Atlanta Animal Activists,https://www.facebook.com/groups/279961595826916/about,Georgia,Y
136,33.758313,-84.378777,APEX Advocacy,https://www.apexadvocacy.org,Georgia,Y
137,32.083541,-81.099834,"AV: Savannah, GA, USA",https://www.facebook.com/groups/192761754819595/,Georgia,N
138,33.900342,-84.079399,SOS Georgia State University,https://sos.peta.org/join-a-hub/,Georgia,N
139,32.456317,-83.716419,Middle Georgia Animal Save,https://www.facebook.com/midgaasm/events/?ref=page_internal,Georgia,N
140,34.255514,-85.165672,SOS Rome,https://sos.peta.org/join-a-hub/,Georgia,N
141,21.42374,-158.019473,Oâ€˜ahu Animal Save,https://www.facebook.com/oahuanimalsave/,Hawaii,N
142,21.306339,-157.858032,Animal Rights Hawai'i,https://www.facebook.com/AnimalRightsHawaii/events/?ref=page_internal,Hawaii,Y
143,20.798363,-156.331925,"AV: Maui, HI, USA",https://www.facebook.com/groups/204971900307487,Hawaii,N
144,43.61871,-116.214607,"AV: Boise, ID, USA",https://www.facebook.com/groups/2108847039336412/,Idaho,N
145,43.492661,-112.040758,"AV: Idaho Falls, ID, USA",https://www.facebook.com/groups/428260644565645/,Idaho,N
146,41.864575,-87.668839,Slaughter Free Chicago,https://www.facebook.com/sfchicagonow/,Illinois,Y
147,41.954711,-87.678938,"AV: Chicago North Side, IL, USA",https://www.facebook.com/groups/713851459094241/,Illinois,N
148,41.883109,-87.676048,"AV: Chicago, IL, USA",https://www.facebook.com/groups/632245246958493/,Illinois,Y
149,41.771824,-88.265877,SOS Metea Valley High School,https://sos.peta.org/join-a-hub/,Illinois,N
150,42.062038,-87.710724,SOS Wilmette,https://sos.peta.org/join-a-hub/,Illinois,N
151,42.396687,-88.183696,"AV: Fox Lake, IL, USA",https://www.facebook.com/groups/1457449817739437/,Illinois,N
152,41.789537,-87.599401,Allied Scholars for Animal Protection University of Chicago,https://www.instagram.com/alliedscholars/,Illinois,N
153,41.887528,-88.305352,"AV: Geneva, IL, USA",https://www.facebook.com/groups/560814911324932/,Illinois,N
154,41.892311,-87.635365,Veggie Mijas Chicago,https://www.veggiemijas.com/ https://www.instagram.com/veggiemijas https://www.facebook.com/veggiemijas https://www.tiktok.com/@veggiemijas,Illinois,N
155,41.862274,-87.640686,Animal Rising Chicago,https://www.facebook.com/AnimalRebellionChicago,Illinois,N
156,40.111426,-88.218842,CU For Sustainable Practices,"http://sustainabilitycu.org/
https://www.instagram.com/sustainability.cu/",Illinois,N
157,41.820913,-88.097644,Animal Rights Activists of DuPage County,https://www.facebook.com/groups/dupageactivists/,Illinois,Y
158,41.878125,-87.627811,"WTF: Chicago, IL, USA",https://www.facebook.com/groups/wtfchicago,Illinois,Y
159,41.896655,-87.662659,Chicago Animal Rights March,https://www.facebook.com/ChicagoAnimalRightsMarch,Illinois,N
160,39.165325,-86.526386,"AV: Bloomington, IN, USA",https://www.facebook.com/groups/2085106331506284/,Indiana,Y
161,39.769756,-86.147919,SOS Indiana University - Purdue University Indianapolis,https://sos.peta.org/join-a-hub/,Indiana,N
162,41.550958,-87.257004,Hobart Animal Save,https://www.facebook.com/hobartanimalsave/events/?ref=page_internal,Indiana,N
163,41.089814,-85.127881,Fort Wayne Animal Save,https://www.facebook.com/fortwayneanimalsave/,Indiana,N
164,39.767513,-86.170578,"AV: Indianapolis, IN, USA",https://www.facebook.com/groups/287534451759425/,Indiana,Y
165,40.041154,-86.874452,"AV: Crawfordsville, IN, USA",https://web.facebook.com/groups/288957088650134/,Indiana,N
166,39.20144,-85.92138,"AV: Columbus, IN, USA",https://www.facebook.com/groups/242944806736899/members/,Indiana,Y
167,37.971559,-87.57109,"AV: Evansville, IN, USA",https://web.facebook.com/groups/251808979089989/,Indiana,Y
168,41.600545,-93.609106,"AV: Des Moines, IA, USA",https://www.facebook.com/groups/215826152480375/,Iowa,Y
169,41.531198,-94.008636,SOS De Soto,https://sos.peta.org/join-a-hub/,Iowa,N
170,42.047126,-90.315685,SOS ,https://sos.peta.org/join-a-hub/,Iowa,N
171,39.051718,-95.627575,Worldwide Animal Activists,https://www.facebook.com/groups/246349326580871,Kansas,N
172,39.095834,-94.61762,Vegan Activists of Kansas City,https://www.facebook.com/groups/496454260731709/,Kansas,Y
173,39.03812,-95.753746,Midwest Animal Rights,https://www.facebook.com/groups/268899104325931,Kansas,Y
174,39.076175,-84.502293,Cincinnati Animal Save,https://www.facebook.com/Cincinnati-Animal-Save-2258297877518937/,Kentucky,N
175,38.252665,-85.758456,"AV: Louisville, KY, USA",https://www.facebook.com/groups/AVLouisvilleKY/,Kentucky,Y
176,38.040584,-84.503716,"AV: Lexington, KY, USA",https://www.facebook.com/groups/121219362094581/,Kentucky,Y
177,38.23006,-85.721746,Louisville Pig Save,https://www.facebook.com/LouisvillePigSave/,Kentucky,Y
178,29.975144,-90.101465,New Orleans Animal Save,https://www.facebook.com/nolaanimalsave/,Louisiana,N
179,30.216949,-92.657318,SOS Jennings High School,https://sos.peta.org/join-a-hub/,Louisiana,N
180,43.656664,-70.267305,Portland Maine Animal Save,https://www.facebook.com/Portland-Maine-Animal-Save-242799869925078/,Maine,N
181,44.55201,-69.631712,"AV: Waterville, ME, USA",https://www.facebook.com/groups/400564270363706/,Maine,N
182,38.274306,-76.528015,SOS California,https://sos.peta.org/join-a-hub/,Maryland,N
183,38.990666,-77.026088,"AV: Silver Spring, MD, USA",https://www.facebook.com/groups/2430744946978613/,Maryland,N
184,39.284822,-76.612215,Morality Chain - Baltimore,https://www.facebook.com/rootsofmorality.baltimore/,Maryland,N
185,39.414269,-77.410541,"AV: Frederick, MD, USA",https://www.facebook.com/groups/1306813822781030/,Maryland,N
186,38.993305,-77.027421,Fish Feel,https://fishfeel.org/,Maryland,Y
187,39.292063,-76.619339,SOS Baltimore,https://sos.peta.org/join-a-hub/,Maryland, N
188,42.337357,-71.066586,Boston Animal Save,https://www.facebook.com/BostonAnimalSave/,Massachusetts,N
189,42.32509,-72.641201,"AV: Northampton, MA, USA",https://www.facebook.com/groups/148682372488071,Massachusetts,N
190,42.336866,-71.042057,"AV: Boston, MA, USA",https://www.facebook.com/groups/163190407546252/,Massachusetts,N
191,42.370555,-71.033497,BARA - Boston Animal Rights Activists,https://www.facebook.com/groups/1392598777583635/,Massachusetts,Y
192,42.374445,-71.116991,Allied Scholars â€” Harvard,https://www.alliedscholars.org/harvard,Massachusetts,N
193,42.347254,-71.08667,Boston Fish Save,https://www.facebook.com/BostonFishSave/,Massachusetts,N
194,42.359876,-71.092186,Allied Scholars â€” MIT,https://www.alliedscholars.org/mit,Massachusetts,N
195,41.669687,-70.26193,Cape Cod Animal Save,https://www.facebook.com/CapeCodAnimalSave/,Massachusetts,N
196,41.9898,-70.975456,SOS Bridgewater State University,https://sos.peta.org/join-a-hub/,Massachusetts,N
197,42.604563,-72.118071,Western MA Animal Save,https://www.facebook.com/WesternMassachusettsAnimalSave/events/?ref=page_internal,Massachusetts,N
198,46.365884,-87.434692,Upper Penninsula Animal Rights,https://www.facebook.com/groups/4493175777453281,Michigan,N
199,46.54362,-87.395371,"AV: Marquette, MI, USA",https://www.facebook.com/groups/390407128355272/,Michigan,N
200,42.961985,-85.652708,Grand Rapids Farmed Animal Save,https://www.facebook.com/GrandRapidsFarmAnimalSave/,Michigan,N
201,42.331427,-83.045754,"AV:Â Detroit, MI, USA",https://www.facebook.com/groups/1847878045452603/,Michigan,N
202,42.732535,-84.555535,"AV:Â Lansing, MI, USA",https://www.facebook.com/groups/284882058680174/,Michigan,N
203,43.234573,-86.250057,Muskegon Against Northern Biomedical Research Animal Testing,https://www.facebook.com/groups/saynotosuffering/?ref=share,Michigan,Y
204,42.291007,-85.580326,KALL - Kalamazoo Animal Liberation League,https://www.facebook.com/KzooALL/events/?ref=page_internal,Michigan,N
205,42.679912,-83.133202,SOS Rochester,https://sos.peta.org/join-a-hub/,Michigan,N
206,44.958117,-93.261909,Minneapolis Animal Save,https://www.facebook.com/minneapolisanimalsave/,Minnesota,N
207,44.980707,-93.293495,Slaughter Free Twin Cities,https://www.facebook.com/groups/371182390862957/,Minnesota,Y
208,44.959089,-93.295383,Compassionate Action for Animals,https://www.exploreveg.org/,Minnesota,Y
209,44.013841,-92.451303,Southeast Minnesota Animal Save,https://www.facebook.com/southeastminnesotaanimalsave/events/?ref=page_internal,Minnesota,N
210,44.95016,-93.093252,Compassionate Action For Animals,https://www.exploreveg.org/,Minnesota,N
211,44.979371,-93.262081,Animal Rights Coalition,http://animalrightscoalition.com/,Minnesota,N
212,38.637523,-90.191574,We The Free - St Louis,https://www.facebook.com/groups/wtfsaintlouis/,Missouri,Y
213,38.620089,-90.253372,SOS St. Louis,https://sos.peta.org/join-a-hub/,Missouri,N
214,38.950331,-92.336655,SOS Columbia,https://sos.peta.org/join-a-hub/,Missouri,N
215,39.083172,-94.574776,SOS Kansas City,https://sos.peta.org/join-a-hub/,Missouri,N
216,38.602239,-90.21119,St. Louis Animal Save,https://www.facebook.com/StlAnimalSave/,Missouri,N
217,37.243995,-89.573593,SOS Southeast Missouri State University,https://sos.peta.org/join-a-hub/,Missouri,N
218,39.101448,-94.531087,Kansas City Animal Save,https://www.facebook.com/kcanimalsave/,Missouri,N
219,40.138466,-92.620239,SOS Truman State University,https://sos.peta.org/join-a-hub/,Missouri,N
220,45.651248,-111.039505,"WTF - Bozeman, MT",https://m.facebook.com/groups/wtfbozeman/?ref=share&mibextid=uc01c0,Montana,Y
221,45.698027,-111.046715,Vegans of Bozeman,https://www.facebook.com/groups/462949145502947/https://www.youtube.com/@vegansofbozeman https://www.instagram.com/vegans_of_bozeman/,Montana,N
222,40.815282,-96.670301,Lincoln Animal Save,https://www.facebook.com/LincolnAnimalSave/,Nebraska,N
223,40.813616,-96.702596,"AV: Lincoln, NE, USA",https://www.facebook.com/groups/779695812366259/,Nebraska,N
224,41.256646,-95.944977,"WTF: Omaha, USA",https://www.facebook.com/groups/3122088844781070,Nebraska,Y
225,40.791719,-96.707497,SOS Lincoln,https://sos.peta.org/join-a-hub/,Nebraska,N
226,36.166792,-115.183583,Las Vegas Animal Save,https://www.facebook.com/lasvegasanimalsave/,Nevada,N
227,36.165042,-115.124359,SOS Las Vegas,https://sos.peta.org/join-a-hub/,Nevada,N
228,42.992742,-71.439426,Manchester NH Animal Save,https://www.facebook.com/ManchesterNHAnimalSave/,New Hampshire,N
229,43.071755,-70.762553,"AV: Portsmouth, NH, USA",https://www.facebook.com/groups/431491777561895/,New Hampshire,N
230,43.283562,-72.196714,Twin States Animal Liberation,https://www.facebook.com/TwinStatesAnimalLiberation/events/?ref=page_internal,New Hampshire,Y
231,43.208137,-71.537572,"AV: Concord, NH, USA",https://web.facebook.com/groups/2300460313516604/,New Hampshire,N
232,42.997842,-70.781833,Seacoast New Hampshire Animal Save,https://www.facebook.com/scnhanimalsave/,New Hampshire,N
233,43.196917,-71.531982,New Hampshire Animal Rights League,https://www.facebook.com/NHARL603,New Hampshire,Y
234,40.744841,-74.176476,Newark Chicken Save,https://www.facebook.com/newarkchickensave/,New Jersey,N
235,39.965255,-74.311821,"AV: Ocean County, NJ, USA",https://www.facebook.com/groups/1947243092015812/,New Jersey,N
236,40.705953,-74.548931,SOS Basking Ridge,https://sos.peta.org/join-a-hub/,New Jersey,N
237,40.979264,-74.116531,"AV: Ridgewood, NJ, USA",https://www.facebook.com/groups/190648282254329/members/,New Jersey,N
238,40.728527,-74.271355,SOS Seton Hall University,https://sos.peta.org/join-a-hub/,New Jersey,N
239,40.258946,-74.123996,"AV: Monmouth County, NJ, USA",https://www.facebook.com/groups/727675127586551/,New Jersey,N
240,40.218731,-74.765365,NJ Animal Save Movement,https://www.facebook.com/NJ-Animal-Save-Movement-127270221279045/events/?ref=page_internal,New Jersey,N
241,40.713956,-74.030771,Aquatic Life Institute,https://ali.fish/,New Jersey,Y
242,40.730794,-74.163773,Newark Animal Save,https://www.facebook.com/Newark-Animal-Save-2227128627507574/events/?ref=page_internal,New Jersey,N
243,40.731844,-74.021502,Animal Rising NYC,https://www.facebook.com/groups/528840231262507/,New Jersey,Y
244,40.724169,-74.029484,SOS Stevens Institute of Technology,https://sos.peta.org/join-a-hub/,New Jersey,N
245,35.085334,-106.605553,"AV: Albuquerque, NM, USA",https://www.facebook.com/groups/723992431126372/,New Mexico,Y
246,40.808206,-73.958094,Allied Scholars â€” Columbia,https://www.alliedscholars.org/columbia,New York,N
247,40.806403,-73.505058,SOS Syosset,https://sos.peta.org/join-a-hub/,New York,N
248,40.730739,-73.996525,"AV: New York City, NY, USA",https://www.facebook.com/groups/580779272119871/,New York,Y
249,42.882858,-78.856671,Buffalo Animal Save,https://www.facebook.com/BuffaloAnimalSave/,New York,N
250,40.813549,-73.895073,SOS Fordham University,https://sos.peta.org/join-a-hub/,New York,N
251,42.886447,-78.878369,"AV: Buffalo, NY, USA",https://www.facebook.com/groups/158810114763793/,New York,Y
252,42.438977,-76.504326,Allied Scholars â€” Cornell,https://www.alliedscholars.org/cornell,New York,N
253,40.702114,-73.997383,Slaughter Free NYC,https://www.facebook.com/SlaughterFreeNYC/events/,New York,N
254,40.852069,-73.888508,Belmont Animal Save,https://www.facebook.com/Belmont-Animal-Save-331960980976623/events/?ref=page_internal,New York,N
255,42.652579,-73.756232,"AV:Â Albany, NY, USA",https://www.facebook.com/groups/218937725308136/,New York,N
256,40.695977,-73.913396,"Bushwick Animal Save, linden street, brooklyn nyc",https://www.facebook.com/Bushwick-Animal-Save-linden-street-brooklyn-nyc-244407089603145/,New York,N
257,43.185653,-77.597122,SOS University of Rochester,https://sos.peta.org/join-a-hub/,New York,N
258,42.450315,-75.067863,SOS Oneonta,https://sos.peta.org/join-a-hub/,New York,N
259,43.048122,-76.147424,"AV: Syracuse, NY, USA",https://www.facebook.com/groups/876647392516395/,New York,N
260,40.812968,-73.941437,Harlem Animal Save,https://www.facebook.com/HarlemAnimalSave/events/?ref=page_internal,New York,N
261,43.148092,-77.610168,SOS Rochester,https://sos.peta.org/join-a-hub/,New York,N
262,40.650259,-74.01364,"Sunset Park Animal Save, 2nd Avenue, brooklyn nyc",https://www.facebook.com/Sunset-Park-Animal-Save-2nd-Avenue-brooklyn-nyc-1038553146305198/,New York,N
263,40.579532,-74.150201,"AV:Â Staten Island, NY, USA",https://www.facebook.com/groups/121800118415099/,New York,N
264,40.71648,-73.848669,Brooklyn-Queens Animal Save,https://www.facebook.com/brooklynqueensanimalsave/,New York,N
265,40.63063,-73.626766,SOS Oceanside,https://sos.peta.org/join-a-hub/,New York,N
266,41.747593,-74.08681,"AV: New Paltz, NY, USA",https://www.facebook.com/groups/709669969478570/,New York,N
267,40.685888,-73.92565,Voters for Animal Rights,vfar.org,New York,Y
268,40.724104,-73.988199,The Humane League,https://thehumaneleague.org/volunteer-with-us,New York,Y
269,40.699186,-74.007168,The Animals' Battalion,https://www.facebook.com/animalsbattalion/about/?ref=page_internal,New York,Y
270,40.715517,-73.986225,Total Liberation New York,https://www.facebook.com/TotalLiberationNewYork,New York,N
271,42.443961,-76.501881,"AV: Ithaca, NY, USA",https://www.facebook.com/groups/247272909191035/,New York,Y
272,40.708361,-73.990002,Veggie Mijas New York,https://www.veggiemijas.com/ https://www.instagram.com/veggiemijas https://www.facebook.com/veggiemijas https://www.tiktok.com/@veggiemijas,New York,N
273,40.676624,-73.945512,Brooklyn Chicken Save,https://www.facebook.com/brooklynchickensave/,New York,N
274,40.73308,-74.010601,Vegan Activist Alliance,https://www.veganactivistalliance.org/,New York,Y
275,42.436317,-76.495142,SOS Cornell University,https://sos.peta.org/join-a-hub/,New York,N
276,40.628434,-73.642908,Long Island Animal Save,https://www.facebook.com/longislandanimalsave/events/?ref=page_internal,New York,N
277,41.446329,-74.349976,SOS Middletown,https://sos.peta.org/join-a-hub/,New York,N
278,42.442715,-76.492138,Ithaca-Cortland Animal Save,https://www.facebook.com/IthacaCortlandAnimalSave/,New York,N
279,40.700076,-73.921722,Bushwick Animal Save: Doubao Live Poultry,https://www.facebook.com/Bushwick-Animal-Save-Doubao-Live-Poultry-978442025683379/,New York,N
280,40.789142,-73.134961,"AV: Long Island, NY, USA",https://www.facebook.com/groups/2121675548052295/,New York,Y
281,41.929009,-74.01472,NY Farm Animal Save,https://www.facebook.com/NYFarmAnimalSave/events/?ref=page_internal,New York,N
282,40.703481,-74.023991,Liberation NYC,https://www.facebook.com/LiberationNYC/events/?ref=page_internal,New York,N 
283,35.592728,-82.54961,Asheville Animal Save,https://www.facebook.com/AshevilleAnimalSave/,North Carolina,N
284,35.788855,-78.682022,SOS North Carolina State University,https://sos.peta.org/join-a-hub/,North Carolina,N
285,36.072635,-79.791975,"AV: Greensboro, NC, USA",https://www.facebook.com/groups/150544625624110,North Carolina,Y
286,35.596105,-82.546595,"AV: Asheville, NC, USA",https://www.facebook.com/groups/1700842146615312/,North Carolina,N
287,35.994033,-78.898619,"AV: Durham, NC, USA",https://www.facebook.com/groups/228610467763680/,North Carolina,N
